program,0_-2_0_-1_0,0_-2_-1_-1_0,0_-2_-1_0_-1,1_-3_-1_0_-1,0_-3_-1_0_-1,0_-3_-2_0_-1,1_-3_-1_0_0,0_-2_-1_-1_-1,1_-4_-1_0_-1,1_-2_-1_-1_0,1_-2_-1_-1_-1,1_-3_-2_0_-1,2_-3_-1_0_-1,1_-3_-1_1_-1,0_-2_0_0_0,0_-3_-1_0_0,1_-3_-1_-1_0,1_-4_-2_0_-1,2_-3_-2_0_-1,0_-3_-1_1_-1,2_-3_-1_-1_-1,1_-1_-1_-1_-1,1_-3_-1_-1_-1,0_-3_-1_-1_0,0_-4_-1_0_-1,2_-3_-1_0_0,-1_-2_-1_0_-1,0_-4_-1_1_-1,1_-2_0_-1_0,0_-3_-1_-1_-1,2_-4_-1_0_-1,1_-3_0_-1_0,-1_-3_0_0_-1,0_-3_0_0_0,1_-4_0_0_0,0_-3_0_-1_0,1_-4_-1_0_0,2_-4_-1_0_0,1_-4_-1_1_-1,2_-4_0_0_0,0_-3_0_0_-1,0_-4_0_0_-1,0_-4_0_0_0,1_-5_-1_0_-1,1_-5_-1_1_-1,-1_-3_0_0_0,1_-4_0_-1_0,1_-4_-1_-1_-1,1_-3_0_-1_-1,1_-4_-1_-1_0,1_-5_-1_-1_0,2_-5_-1_0_-1,2_-5_-1_0_0,0_-4_-1_-1_-1,0_-4_0_-1_0,0_-5_0_0_0,0_-3_1_-1_0,-1_-3_0_-1_0,-1_-4_0_0_0,0_-4_0_1_-1,0_-5_0_1_-1,0_-5_-1_1_-1,0_-5_-1_0_-1,1_-4_0_0_-1,1_-5_0_0_0,0_-3_0_-1_-1,1_-5_-1_0_0,-1_-3_1_0_0,0_-4_1_-1_0,1_-4_0_-1_-1,1_-6_-1_0_-1,-1_-4_0_-1_0,0_-5_0_0_-1,0_-4_1_0_0,0_-3_1_0_0,0_-6_-1_1_-1,1_-5_0_-1_0,2_-5_-1_1_-1,2_-6_0_0_0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_441/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,6.0,1.0,3.0,0.0,3.0,24.0,80.0,0.0,0.0,116.0,3.0,0.0,0.0,0.0,106.0,135.0,4.0,9.0,8.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_326/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,6.0,0.0,18.0,3.0,9.0,0.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,22.0,0.0,8.0,1.0,3.0,0.0,3.0,22.0,84.0,0.0,0.0,118.0,3.0,0.0,0.0,0.0,106.0,135.0,4.0,8.0,9.0,7.0,0.0,2.0,0.0,6.0,3.0,0.0,4.0,14.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_206/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,8.0,1.0,2.0,0.0,3.0,22.0,51.0,0.0,0.0,65.0,2.0,0.0,0.0,0.0,57.0,65.0,4.0,7.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,11.0,0.0,1.0,1.0,51.0,102.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_344/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,6.0,1.0,2.0,0.0,3.0,24.0,80.0,0.0,0.0,116.0,2.0,0.0,0.0,0.0,106.0,135.0,4.0,9.0,8.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,11.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_212/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,18.0,0.0,5.0,1.0,1.0,0.0,3.0,24.0,77.0,0.0,0.0,114.0,1.0,0.0,0.0,0.0,106.0,135.0,4.0,9.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,3.0,11.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_296/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,8.0,1.0,3.0,0.0,3.0,22.0,29.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,15.0,12.0,4.0,7.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,12.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_572/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,8.0,1.0,3.0,0.0,3.0,22.0,62.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,49.0,59.0,4.0,7.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,50.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_39/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,18.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,11.0,0.0,10.0,9.0,19.0,0.0,10.0,1.0,3.0,0.0,3.0,22.0,53.0,0.0,0.0,66.0,3.0,0.0,0.0,0.0,49.0,70.0,4.0,7.0,8.0,7.0,0.0,2.0,0.0,5.0,2.0,0.0,4.0,11.0,0.0,1.0,1.0,50.0,100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_290/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,20.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,11.0,0.0,10.0,10.0,18.0,0.0,8.0,1.0,3.0,0.0,3.0,22.0,83.0,0.0,0.0,115.0,3.0,0.0,0.0,0.0,106.0,135.0,4.0,6.0,6.0,7.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,11.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_574/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,18.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,20.0,0.0,9.0,1.0,3.0,0.0,3.0,22.0,84.0,0.0,0.0,117.0,3.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,8.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,13.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_194/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,21.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,4.0,6.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,10.0,20.0,0.0,8.0,1.0,4.0,0.0,3.0,22.0,85.0,0.0,0.0,117.0,4.0,0.0,0.0,0.0,106.0,135.0,4.0,6.0,7.0,7.0,0.0,2.0,0.0,6.0,1.0,0.0,4.0,15.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_186/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,7.0,1.0,3.0,0.0,3.0,22.0,82.0,0.0,0.0,115.0,3.0,0.0,0.0,0.0,107.0,135.0,4.0,7.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,13.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_196/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,7.0,1.0,3.0,0.0,3.0,22.0,82.0,0.0,0.0,115.0,3.0,0.0,0.0,0.0,107.0,135.0,4.0,7.0,8.0,7.0,0.0,2.0,0.0,6.0,3.0,0.0,4.0,13.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_83/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,6.0,1.0,3.0,0.0,3.0,24.0,49.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,49.0,70.0,4.0,9.0,8.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,50.0,100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_364/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,8.0,1.0,3.0,0.0,3.0,22.0,82.0,0.0,0.0,115.0,3.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_375/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,18.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,11.0,0.0,10.0,9.0,19.0,0.0,10.0,1.0,2.0,0.0,3.0,22.0,84.0,0.0,0.0,117.0,2.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,8.0,7.0,0.0,2.0,0.0,5.0,2.0,0.0,4.0,10.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_444/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,6.0,1.0,3.0,0.0,3.0,24.0,97.0,0.0,0.0,116.0,3.0,0.0,0.0,0.0,106.0,118.0,4.0,9.0,8.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,101.0,202.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_234/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,8.0,1.0,2.0,0.0,3.0,22.0,24.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,6.0,8.0,4.0,7.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,11.0,0.0,1.0,1.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_347/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,21.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,21.0,0.0,8.0,1.0,3.0,0.0,3.0,24.0,84.0,0.0,0.0,120.0,3.0,0.0,0.0,0.0,106.0,135.0,4.0,9.0,10.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,14.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_569/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,20.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,10.0,21.0,0.0,9.0,1.0,5.0,0.0,3.0,22.0,85.0,0.0,0.0,119.0,6.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,9.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,17.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_570/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,11.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,3.0,1.0,1.0,0.0,14.0,0.0,10.0,9.0,19.0,0.0,8.0,1.0,3.0,0.0,3.0,22.0,38.0,0.0,0.0,39.0,3.0,0.0,0.0,0.0,26.0,31.0,4.0,7.0,7.0,5.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,25.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_459/gp-fit-ARD.stan,5.0,1.0,0.0,13.0,12.0,0.0,5.0,0.0,15.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,18.0,0.0,7.0,1.0,2.0,0.0,3.0,23.0,79.0,0.0,0.0,113.0,2.0,0.0,0.0,0.0,106.0,135.0,4.0,6.0,7.0,7.0,0.0,2.0,0.0,6.0,3.0,0.0,3.0,12.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_538/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,7.0,1.0,4.0,0.0,3.0,22.0,81.0,0.0,0.0,114.0,4.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,13.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_301/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,6.0,1.0,3.0,0.0,3.0,24.0,80.0,0.0,0.0,116.0,3.0,0.0,0.0,0.0,106.0,135.0,4.0,9.0,8.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_198/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,20.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,10.0,21.0,0.0,9.0,1.0,5.0,0.0,3.0,22.0,39.0,0.0,0.0,43.0,6.0,0.0,0.0,0.0,28.0,31.0,4.0,7.0,9.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,17.0,0.0,1.0,1.0,25.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_278/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,10.0,8.0,20.0,0.0,10.0,1.0,4.0,0.0,3.0,22.0,54.0,0.0,0.0,68.0,4.0,0.0,0.0,0.0,49.0,70.0,4.0,7.0,9.0,7.0,0.0,2.0,0.0,7.0,2.0,0.0,4.0,15.0,0.0,1.0,1.0,50.0,100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_189/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,21.0,0.0,10.0,1.0,4.0,0.0,3.0,22.0,86.0,0.0,0.0,119.0,4.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,9.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,15.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_407/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,16.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,18.0,0.0,7.0,1.0,2.0,0.0,3.0,22.0,80.0,0.0,0.0,113.0,2.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,6.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,10.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_116/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,6.0,1.0,2.0,0.0,3.0,24.0,80.0,0.0,0.0,116.0,2.0,0.0,0.0,0.0,106.0,135.0,4.0,9.0,8.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,11.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_398/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,21.0,0.0,10.0,1.0,4.0,0.0,3.0,22.0,86.0,0.0,0.0,119.0,4.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,9.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,15.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_31/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,17.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,8.0,1.0,3.0,0.0,3.0,22.0,71.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,57.0,45.0,4.0,7.0,7.0,7.0,0.0,2.0,0.0,6.0,2.0,0.0,4.0,12.0,0.0,1.0,1.0,51.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_506/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,18.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,11.0,0.0,10.0,9.0,19.0,0.0,10.0,1.0,3.0,0.0,3.0,22.0,84.0,0.0,0.0,117.0,3.0,0.0,0.0,0.0,106.0,135.0,4.0,7.0,8.0,7.0,0.0,2.0,0.0,5.0,2.0,0.0,4.0,11.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_403/gp-fit-ARD.stan,5.0,1.0,0.0,14.0,12.0,0.0,5.0,0.0,18.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,11.0,0.0,10.0,9.0,19.0,0.0,10.0,1.0,3.0,0.0,3.0,22.0,71.0,0.0,0.0,66.0,3.0,0.0,0.0,0.0,49.0,52.0,4.0,7.0,8.0,7.0,0.0,2.0,0.0,5.0,2.0,0.0,4.0,11.0,0.0,1.0,1.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
programs/timeseries_mutants_7/progs20190621-221715659786/progs20190621-221715659786_prob_rand_473/gp-fit-ARD.stan,5.0,1.0,0.0,20.0,12.0,0.0,5.0,0.0,19.0,3.0,9.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,13.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,10.0,9.0,19.0,0.0,5.0,1.0,3.0,0.0,3.0,24.0,80.0,0.0,0.0,116.0,3.0,0.0,0.0,0.0,107.0,135.0,4.0,9.0,9.0,7.0,0.0,2.0,0.0,6.0,3.0,0.0,4.0,13.0,0.0,1.0,1.0,101.0,202.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
